"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.2861751104777e-35,4.57552977286888,0.85,0.121,1.41954406344807e-30,"3","DIAPH3"
6.69377984737679e-13,4.57464833173083,0.55,0.133,1.51158936513463e-08,"3","PSRC1"
1.09719815997683e-33,4.56359732607947,0.575,0.032,2.47769288485967e-29,"3","DEPDC1B"
3.20277753787586e-26,4.53178559186084,0.725,0.119,7.23251223603126e-22,"3","HJURP"
1.67035837657102e-29,4.50068323342987,0.75,0.106,3.77200328597268e-25,"3","RAD51AP1"
4.97559770714938e-19,4.4405207479526,0.675,0.156,1.12358947422847e-14,"3","AURKA"
1.32330334610884e-18,4.41574800246289,0.7,0.19,2.98828361618297e-14,"3","ORC6"
2.67675751325899e-11,4.3956185025584,0.375,0.067,6.04465381644145e-07,"3","ORC1"
6.52530431924449e-29,4.36561300845144,0.925,0.227,1.47354422137179e-24,"3","CENPU"
4.2887839797393e-22,4.30809857694948,0.6,0.086,9.68493198304729e-18,"3","MCM10"
6.18391010408903e-25,4.29115634306549,0.825,0.2,1.39645057970538e-20,"3","CENPM"
4.19193413527089e-26,4.25730406256778,0.975,0.415,9.46622566426872e-22,"3","UBE2T"
1.49741364234667e-17,4.22271250962448,0.35,0.027,3.38145948714726e-13,"3","FAM111B"
1.21437593673577e-25,4.20942954394324,0.8,0.151,2.74230374033672e-21,"3","KIF11"
3.83861684864519e-15,4.20403625331384,0.425,0.059,8.66836456761057e-11,"3","KIFC1"
2.49594122640196e-30,4.19772706441298,0.95,0.23,5.63633447746092e-26,"3","PRC1"
1.80293600034273e-20,4.19625595071802,0.4,0.03,4.07139007597395e-16,"3","SPC24"
4.29449611003236e-30,4.18585142238425,0.75,0.104,9.69783111567509e-26,"3","SHCBP1"
7.15117879372237e-35,4.15983377295447,0.875,0.128,1.61487919519839e-30,"3","ASF1B"
3.01304132680845e-28,4.13084871501409,0.95,0.286,6.80404992419885e-24,"3","TK1"
9.63069792086416e-09,4.11479828445377,0.25,0.037,0.000217480420448955,"3","ESPL1"
2.11465188189691e-19,4.07717262432224,0.65,0.136,4.7753068796996e-15,"3","OIP5"
6.48591625686025e-27,4.01493417643504,0.95,0.299,1.46464960912418e-22,"3","ZWINT"
9.23243289978032e-21,4.00787424958632,0.425,0.035,2.08486799742839e-16,"3","HIST1H1A"
9.32660661790717e-25,3.9827566220394,0.8,0.175,2.1061343064558e-20,"3","BUB1"
1.53889105155631e-19,3.96362872404209,0.625,0.116,3.47512377262445e-15,"3","TRIP13"
2.4459192455126e-18,3.9586024695354,0.5,0.067,5.52337484021654e-14,"3","EXO1"
1.32156343260342e-24,3.95273367301604,0.775,0.163,2.98435454350505e-20,"3","FBXO5"
8.05321618166391e-14,3.94486675097969,0.55,0.128,1.81857727814335e-09,"3","CDC45"
2.22287150827652e-22,3.92805657177604,0.675,0.116,5.01968843999004e-18,"3","TTK"
5.05203554871751e-25,3.89512127519414,0.95,0.326,1.14085066761139e-20,"3","BIRC5"
2.920903718646e-24,3.89003850430205,0.7,0.114,6.5959847774464e-20,"3","RAD51"
2.66411963062741e-27,3.88918185934897,0.95,0.301,6.01611494988282e-23,"3","MAD2L1"
1.75979727487494e-21,3.883986199984,0.7,0.138,3.97397420612259e-17,"3","SPAG5"
1.46142983225728e-19,3.87017309863353,0.95,0.499,3.3002008472034e-15,"3","KPNA2"
7.29955583695315e-24,3.86947329226546,0.65,0.094,1.64838569910076e-19,"3","KIAA1524"
3.75171325193171e-08,3.85596036607729,0.25,0.04,0.000847211886551218,"3","AUNIP"
8.47791522366822e-17,3.83784910775396,0.925,0.548,1.91448281580876e-12,"3","PTTG1"
3.09993886833854e-28,3.83678773556902,0.6,0.054,7.0002819524821e-24,"3","FAM83D"
8.25133399092251e-24,3.82160027268164,0.35,0.012,1.86331624183012e-19,"3","PKMYT1"
1.39514465439341e-16,3.81866220962757,0.625,0.136,3.15051565855119e-12,"3","ARHGAP11A"
4.11590829275272e-07,3.81645738140945,0.275,0.059,0.0092945441066942,"3","ZIM2-AS1"
1.18313651415461e-13,3.81561154442136,0.35,0.042,2.67175887626395e-09,"3","CHAF1B"
8.70366241265443e-26,3.8054523327473,0.65,0.081,1.96546104602562e-21,"3","IQGAP3"
2.4922025682583e-27,3.80440310198464,0.675,0.081,5.6278918396409e-23,"3","KIF4A"
6.19932535199686e-19,3.79793478181209,0.65,0.136,1.39993165098793e-14,"3","HIST1H2BH"
3.97920173593086e-20,3.77712056439035,0.925,0.491,8.98583336007908e-16,"3","KIAA0101"
6.37345210587638e-19,3.76680365818738,0.7,0.143,1.439252954549e-14,"3","ECT2"
2.29633028338046e-13,3.74586052394276,0.65,0.198,5.18557304592975e-09,"3","KNSTRN"
3.05427951911077e-17,3.72693821511303,0.55,0.096,6.89717401005595e-13,"3","POC1A"
2.31575770636701e-24,3.72056603183196,0.575,0.062,5.22944405251798e-20,"3","PARPBP"
1.10645853467867e-18,3.70619620992315,0.525,0.074,2.49860466301137e-14,"3","SHMT1"
1.68319280130682e-25,3.69209560851155,0.95,0.336,3.80098598391107e-21,"3","CENPW"
8.82326397420846e-19,3.61304146109252,0.4,0.035,1.99246947065576e-14,"3","CCNE2"
1.0294884510454e-16,3.60550898114536,0.625,0.138,2.32479082015072e-12,"3","ATAD5"
5.45444647433121e-09,3.57355060261091,0.375,0.086,0.000123172310283347,"3","ARHGEF39"
3.58916890643201e-09,3.55623652542768,0.275,0.042,8.10506122450476e-05,"3","CENPA"
2.27409351033831e-13,3.54754683466505,0.4,0.059,5.13535796504597e-09,"3","C17orf53"
2.5514719070619e-14,3.52506620440358,0.8,0.4,5.76173386052719e-10,"3","MELK"
4.58759175593239e-18,3.50824078386665,0.675,0.148,1.03596997032465e-13,"3","FOXM1"
1.25503212103141e-11,3.48117314797264,0.55,0.153,2.83411353571313e-07,"3","SKA1"
1.04835205453748e-18,3.44863607092719,0.65,0.131,2.36738860955654e-14,"3","CENPH"
1.53092219074946e-18,3.44751173401047,0.925,0.4,3.45712849115043e-14,"3","CKAP2"
1.09985708709306e-18,3.42946211925421,0.775,0.202,2.48369727407354e-14,"3","TRIM59"
1.57131599019643e-19,3.42774757108094,0.725,0.165,3.54834576906158e-15,"3","SGOL2"
2.79279037049405e-15,3.425160184387,0.625,0.151,6.30667921464967e-11,"3","NEK2"
7.73075593121696e-24,3.41388117328595,0.725,0.126,1.74575930438741e-19,"3","TCF19"
1.66230663377914e-08,3.40657382237944,0.275,0.047,0.000375382084040005,"3","FANCB"
2.1210475364035e-19,3.37852085856805,0.5,0.062,4.78974954670639e-15,"3","KIF14"
3.79911759386947e-18,3.36132011083746,0.75,0.207,8.57916735047603e-14,"3","CLSPN"
1.37242738910325e-23,3.34501403377345,1,0.854,3.09921553007296e-19,"3","HMGB2"
2.14949914465424e-17,3.33888778340775,0.775,0.247,4.8539989684582e-13,"3","ANLN"
1.94217404843496e-12,3.33628344920005,0.3,0.032,4.38581743617583e-08,"3","ZNF730"
3.06314593515489e-20,3.33370335818243,0.8,0.212,6.91719615076678e-16,"3","TACC3"
5.84584152131728e-15,3.31663694939497,0.45,0.067,1.32010793234387e-10,"3","HIST1H1D"
1.31077814280867e-25,3.29216983463606,0.825,0.158,2.95999920209055e-21,"3","KIF15"
1.44720173206109e-20,3.28686041192776,0.525,0.062,3.26807095134035e-16,"3","STIL"
5.36954820632803e-13,3.27428450215989,0.375,0.052,1.212551375953e-08,"3","C1orf112"
7.26972920595e-19,3.22922132089988,0.425,0.04,1.64165024928763e-14,"3","CENPO"
1.08108129139979e-18,3.22576708978401,0.35,0.022,2.44129777223901e-14,"3","HIST1H2AL"
1.67143063935882e-08,3.21902878148892,0.35,0.079,0.000377442466980008,"3","GINS4"
5.69501303281716e-12,3.21001134517371,0.95,0.914,1.28604784307077e-07,"3","HIST1H4C"
7.92319302465831e-19,3.20440327478379,0.6,0.101,1.78921544882834e-14,"3","LMNB1"
2.17637872940208e-16,3.20331338907299,0.725,0.202,4.91469844673578e-12,"3","SPDL1"
6.76104820322762e-17,3.18970252260176,0.625,0.138,1.52677990525286e-12,"3","GINS1"
3.57095895927199e-22,3.18659749483928,0.975,0.511,8.063939521828e-18,"3","SMC4"
2.06532113252612e-15,3.18216819120352,0.65,0.156,4.66390818147049e-11,"3","NCAPD3"
5.43364394816261e-15,3.18038672990934,0.5,0.086,1.22702547637408e-10,"3","HAUS8"
5.20288029690373e-20,3.1409616705108,0.675,0.128,1.1749144286468e-15,"3","FANCD2"
8.1558165326012e-11,3.13467848391617,0.425,0.091,1.841746489392e-06,"3","DTL"
1.29689401900011e-16,3.1310371890797,0.675,0.16,2.92864607370604e-12,"3","CCDC18"
3.19986873890811e-21,3.11443705248536,0.975,0.417,7.22594358620229e-17,"3","KIF22"
5.06953860733767e-27,3.09933351759772,0.625,0.067,1.14480320830899e-22,"3","CIT"
4.98184043357321e-16,3.0830444909933,0.55,0.099,1.1249992067095e-11,"3","WDR76"
3.24605886356124e-22,3.05086420155724,0.925,0.314,7.330250125694e-18,"3","CENPN"
1.70509923535302e-20,3.04611289209662,0.625,0.101,3.85045509327419e-16,"3","PLK4"
3.44797022156786e-15,3.03499232784623,0.675,0.173,7.78620635434453e-11,"3","HIST1H2AM"
7.79070549347702e-22,3.02701884699719,0.875,0.259,1.75929711453698e-17,"3","CENPK"
5.14385600828134e-23,3.01359936284584,1,0.711,1.16158556379009e-18,"3","CKS1B"
3.90747585011013e-17,3.00858245294772,0.925,0.484,8.8238619647187e-13,"3","SPC25"
1.15910447748699e-14,3.00586705271816,0.4,0.052,2.61748973106111e-10,"3","POLQ"
1.93391251258704e-17,2.99905390350214,1,0.733,4.36716123592404e-13,"3","CKS2"
1.92807686434065e-15,2.99379020282472,0.425,0.054,4.35398317505405e-11,"3","DDIAS"
3.8383477142852e-10,2.97902626000896,0.4,0.084,8.66775680839885e-06,"3","CENPL"
3.02912775337164e-15,2.97781885357318,0.55,0.106,6.84037629266384e-11,"3","RACGAP1"
3.9485768070504e-16,2.95603810747986,0.875,0.422,8.91667614568122e-12,"3","GMNN"
1.86863188162469e-05,2.95266990265107,0.275,0.077,0.421974451508487,"3","PGAM4"
0.000312186124786171,2.94601367046319,0.325,0.138,1,"3","CDT1"
1.26838493751349e-10,2.93062668730286,0.525,0.141,2.86426686589296e-06,"3","DSCC1"
4.88720458463416e-18,2.91365399133776,0.8,0.225,1.10362853930209e-13,"3","KIF20B"
0.000688852733346961,2.89106327293394,0.3,0.123,1,"3","DMC1"
1.28385322050094e-17,2.87217167426727,0.825,0.262,2.89919734253522e-13,"3","ATAD2"
1.75481551868353e-13,2.86282777059448,0.425,0.067,3.96272440429116e-09,"3","BLM"
4.90744815950735e-14,2.85741574490461,0.325,0.032,1.10819994337995e-09,"3","TICRR"
1.41331743921465e-08,2.83621604063088,0.325,0.067,0.000319155344123453,"3","C16orf59"
3.80052547142883e-05,2.81183565810393,0.25,0.067,0.858234661958058,"3","FKBPL"
1.09711648097095e-13,2.80736107263181,0.675,0.195,2.47750843732859e-09,"3","MNS1"
6.61189064437371e-09,2.80256512069302,0.375,0.079,0.000149309714531247,"3","EFNA2"
3.24668205284778e-16,2.7974063494547,0.775,0.247,7.33165741174085e-12,"3","GINS2"
4.23164303710995e-16,2.78988820076456,0.65,0.151,9.55589630640168e-12,"3","FANCI"
7.85377968522016e-09,2.78524240722259,0.375,0.086,0.000177354052851642,"3","DHCR24"
1.86261344437913e-09,2.77974602811782,0.45,0.111,4.20615368009695e-05,"3","NEMP1"
5.68482987953975e-18,2.76807383794606,0.875,0.358,1.28374828339767e-13,"3","GGH"
3.75894578216661e-11,2.75570950447812,0.35,0.054,8.48845136528864e-07,"3","CCDC150"
4.48213640310115e-22,2.75359899808021,0.775,0.16,1.0121560425483e-17,"3","NCAPG2"
1.29146168112415e-18,2.74871266797389,0.775,0.193,2.91637876831455e-14,"3","DSN1"
6.49936247107435e-11,2.74851028357611,0.85,0.491,1.46768603321801e-06,"3","PCNA"
7.44718665203778e-22,2.74679938758018,0.85,0.195,1.68172368976317e-17,"3","DBF4"
1.21907296254075e-15,2.7431140893345,0.4,0.047,2.75291056400953e-11,"3","DNA2"
2.46935431278991e-18,2.72818824585318,0.725,0.168,5.57629590914218e-14,"3","C21orf58"
7.31793684660586e-23,2.7241278393085,0.875,0.207,1.65253649870054e-18,"3","NCAPD2"
5.26418963359963e-13,2.70083235411089,0.3,0.03,1.18875930305947e-08,"3","LIN28B"
9.8927201257917e-18,2.6881519106126,0.925,0.338,2.23397405880628e-13,"3","RRM1"
7.32210505505194e-09,2.67959068259299,0.325,0.064,0.000165347776353183,"3","LINC01224"
9.6120921802704e-09,2.67183484466281,0.3,0.052,0.000217060265614866,"3","DDX12P"
3.12590156816609e-08,2.66617540096768,0.375,0.096,0.000705891092123268,"3","CCNF"
3.97619882940721e-14,2.66576498111798,0.775,0.252,8.97905219656737e-10,"3","REEP4"
4.65998367731532e-24,2.66224789849082,1,0.943,1.05231751401134e-19,"3","H2AFZ"
1.15176431946645e-14,2.6551432726346,0.75,0.259,2.60091418621914e-10,"3","TMSB15A"
6.26683888481469e-11,2.64977934247635,0.375,0.064,1.41517755696885e-06,"3","C5orf34"
2.85286901501077e-15,2.62703852866904,0.825,0.326,6.44234880969732e-11,"3","RPL39L"
2.07428748661878e-08,2.62566408596255,0.55,0.19,0.000468415600228252,"3","RANGAP1"
1.75471394219713e-16,2.62054367179778,0.625,0.131,3.96249502426957e-12,"3","CDC6"
1.55600774462454e-12,2.61430683074454,0.75,0.289,3.51377668891113e-08,"3","MCM4"
1.84510165352071e-11,2.61363678726046,0.675,0.212,4.16660855398046e-07,"3","XRCC4"
3.972219245189e-15,2.61233628943344,0.725,0.215,8.9700654994858e-11,"3","CDCA4"
9.72701407265167e-13,2.61061181802113,0.875,0.472,2.1965543178862e-08,"3","UBE2S"
4.22975309560175e-10,2.60226280854314,0.45,0.109,9.55162844048786e-06,"3","RAD54B"
9.86939489266431e-10,2.60091422191916,0.425,0.096,2.22870675466145e-05,"3","FIGNL1"
3.01250449580035e-17,2.59813472419071,0.825,0.269,6.80283765241634e-13,"3","EZH2"
6.32820510418862e-07,2.59460920845785,0.6,0.281,0.0142903527662787,"3","KIF18B"
3.17391351656352e-19,2.58943085803195,0.625,0.101,7.16733150310374e-15,"3","BRCA2"
5.99232559259207e-17,2.58888708854988,0.825,0.277,1.35318696531914e-12,"3","NUDT1"
9.7957520109098e-13,2.57768509779313,0.6,0.158,2.21207671910365e-08,"3","FEN1"
2.86980073704009e-05,2.56784001126723,0.325,0.106,0.648058402438394,"3","CEP85"
6.57657261488264e-11,2.54186807267098,0.475,0.106,1.4851216278928e-06,"3","RBL1"
1.32197637251453e-10,2.53443931175437,0.45,0.099,2.98528704441231e-06,"3","CHAF1A"
2.74120710738056e-15,2.53252094689738,0.925,0.449,6.19019388988678e-11,"3","HMGB3"
0.000185139099401576,2.52112770116563,0.3,0.109,1,"3","SLFN13"
8.59666133189533e-06,2.5154770416625,0.4,0.141,0.19412980619686,"3","CDCA7L"
9.47913634059202e-20,2.51155088892302,0.725,0.141,2.14057856843249e-15,"3","RAD18"
4.62021897623926e-14,2.50557958166933,0.725,0.2,1.04333784921435e-09,"3","RFC5"
5.45944706167651e-05,2.50198145360249,0.425,0.175,1,"3","CA2"
5.38922080707366e-25,2.49480209228958,0.925,0.198,1.21699384265337e-20,"3","CENPJ"
0.000208609522428508,2.49129104193768,0.275,0.089,1,"3","PRKCA"
6.95455746439914e-12,2.4769284168264,0.375,0.057,1.57047816661061e-07,"3","FANCA"
1.96640217747252e-07,2.46441083239837,0.375,0.104,0.00444052939716843,"3","RTKN2"
3.66955283872791e-05,2.45828296988932,0.25,0.067,0.828658422041537,"3","RECQL4"
1.05172750500389e-09,2.45508222315373,0.275,0.037,2.37501105179979e-05,"3","BORA"
2.35751618962481e-20,2.45052922125825,0.8,0.173,5.32374305941075e-16,"3","RNF26"
1.20311653903222e-06,2.42826818672626,0.325,0.081,0.0271687776844255,"3","CEP76"
2.83564805640502e-06,2.41145054342582,0.3,0.077,0.0640346044097381,"3","RTN4IP1"
2.26345411668777e-16,2.40980131009412,0.725,0.183,5.11133208630432e-12,"3","LRR1"
6.22243935943524e-20,2.40719106378878,0.825,0.21,1.40515125614767e-15,"3","RFC3"
1.30403212099906e-12,2.39952288917201,0.85,0.402,2.94476533564007e-08,"3","H2AFX"
2.14059375940253e-12,2.38849601629731,0.625,0.173,4.83388882748279e-08,"3","MGME1"
3.57433084888608e-16,2.37481323817417,0.775,0.244,8.07155392295456e-12,"3","PRR11"
9.05955005433583e-16,2.37476451695875,0.6,0.119,2.04582759327012e-11,"3","BRCA1"
1.41451136712086e-16,2.36714629683746,0.95,0.509,3.19424956923233e-12,"3","MCM7"
4.90519526183506e-05,2.36014520440507,0.35,0.123,1,"3","DONSON"
7.32448319159482e-11,2.34894123456586,0.6,0.185,1.65401479432594e-06,"3","TMEM97"
1.18435390225341e-13,2.34195418893555,0.675,0.2,2.67450798206865e-09,"3","HIRIP3"
3.18748738323874e-11,2.33301233421501,0.625,0.193,7.19798400882972e-07,"3","MCM2"
1.89541444809379e-15,2.32259487742959,1,0.709,4.2802249066854e-11,"3","TUBB4B"
1.26943817078734e-08,2.32191789964968,0.275,0.044,0.000286664527727196,"3","ZNF492"
1.08761606643428e-14,2.31851283471024,0.95,0.686,2.45605460122188e-10,"3","HN1"
1.40483408299763e-13,2.31606016325577,0.775,0.269,3.17239632622525e-09,"3","ACOT7"
0.00176069404579967,2.3157325817342,0.275,0.111,1,"3","IGFLR1"
4.05265492366297e-17,2.31504035645089,0.95,0.464,9.15170534861573e-13,"3","DTYMK"
9.85638642221846e-15,2.3119119297544,0.75,0.227,2.22576918186537e-10,"3","LMNB2"
1.37952011479008e-06,2.30961370860661,0.275,0.057,0.0311523232321895,"3","MTBP"
1.01154808459544e-15,2.30880689459975,0.825,0.269,2.28427788463342e-11,"3","DHFR"
2.3216536751398e-12,2.30833156271996,0.675,0.222,5.2427583292007e-08,"3","LIG1"
5.5422137052002e-06,2.30268562848708,0.25,0.057,0.125154269890831,"3","DCLRE1B"
2.60592091429352e-18,2.28964634452295,0.925,0.341,5.88469060865762e-14,"3","DNAJC9"
1.34243736260175e-09,2.28263396126473,0.525,0.148,3.03149205222726e-05,"3","HYLS1"
2.00846665016223e-05,2.28213196112498,0.45,0.183,0.453551938939634,"3","TNNT1"
2.2581173054474e-05,2.27859266702524,0.475,0.202,0.509928049916131,"3","CEP70"
6.4585698830423e-06,2.27447334438042,0.275,0.067,0.145847425098861,"3","ZNF280B"
2.67883557921454e-10,2.27379274576017,0.75,0.299,6.04934650498227e-06,"3","BRIP1"
1.57738111548397e-08,2.27359127811592,0.75,0.375,0.00035620420349859,"3","CD24"
1.1082532844147e-09,2.26021000242564,0.7,0.289,2.50265756686527e-05,"3","PHF19"
4.7019285429615e-09,2.25564508722922,0.55,0.178,0.000106178950357157,"3","PAK1"
6.81783352750362e-14,2.24083993282529,0.6,0.131,1.53960316718087e-09,"3","GINS3"
3.39136930794509e-09,2.23694316135777,0.975,0.669,7.65839017120159e-05,"3","TUBA1C"
8.74575400311625e-11,2.23641080357002,0.4,0.079,1.97496616898371e-06,"3","WDHD1"
5.41507907124313e-06,2.23343678642654,0.475,0.18,0.122283315586812,"3","RFWD3"
1.24006840866452e-08,2.22167171171274,0.375,0.084,0.000280032248044622,"3","CCDC15"
4.7060845752536e-15,2.21537277162304,0.8,0.242,1.06272801878377e-10,"3","VRK1"
4.42941155963528e-06,2.2040746273947,0.325,0.094,0.100024971839684,"3","E2F1"
1.4467400015173e-07,2.20367860111802,0.425,0.123,0.00326702827142636,"3","THAP6"
1.30201675808615e-15,2.20296473400203,0.9,0.393,2.94021424311015e-11,"3","USP1"
0.00706802610469459,2.19559200456103,0.3,0.143,1,"3","DLEU2"
3.03929609905437e-17,2.18921324535255,0.95,0.422,6.86333845088457e-13,"3","SMC2"
1.88449198749897e-06,2.18646882061053,0.275,0.062,0.0425555980617017,"3","DERL3"
0.000591097633341179,2.18643470646923,0.425,0.212,1,"3","NNAT"
1.13261584248588e-06,2.18306146131375,0.25,0.049,0.0255767309550162,"3","XRCC3"
1.06572428499934e-08,2.17880099964374,0.6,0.225,0.00024066185803855,"3","SKP2"
0.00262243762055736,2.17166578548029,0.325,0.141,1,"3","CCDC142"
1.72687838181836e-08,2.16339732984202,0.4,0.099,0.000389963676182223,"3","POLE2"
8.0725612054446e-06,2.15918266347652,0.4,0.131,0.18229457714135,"3","RCC1"
8.61545838959445e-07,2.15752433498995,0.525,0.207,0.0194554281353822,"3","HMGA2"
3.55026504822922e-05,2.15059542072509,0.475,0.178,0.801720853191122,"3","SCG5"
1.00638911884374e-12,2.14304260903989,0.5,0.096,2.27262790817293e-08,"3","ACAT2"
6.26154347013582e-09,2.14072410330229,0.35,0.069,0.000141398174642607,"3","SAPCD2"
6.52158583940622e-08,2.13454245704677,0.25,0.04,0.00147270451425471,"3","C8orf48"
0.000170735043161661,2.12859448180756,0.25,0.072,1,"3","SNX10"
2.61376037228324e-13,2.12831676401902,0.925,0.526,5.90239367269001e-09,"3","ANP32E"
1.04401085049088e-23,2.12713717888104,1,0.98,2.35758530257851e-19,"3","TUBA1B"
1.26450075124443e-11,2.12481884887014,0.85,0.388,2.85549559646017e-07,"3","RNASEH2A"
1.30390473189248e-10,2.1111135189095,0.65,0.222,2.94447766555959e-06,"3","CDK5RAP2"
2.89179814413532e-06,2.10720844688204,0.45,0.156,0.0653025856908638,"3","NUP43"
4.37783700864863e-10,2.10618905346414,0.7,0.304,9.88603153293032e-06,"3","RFC4"
0.000161799702027145,2.10296297901147,0.35,0.133,1,"3","ZW10"
1.8707443834857e-10,2.10269636960874,0.7,0.274,4.22451496678741e-06,"3","HELLS"
4.17789424827689e-06,2.10091861980908,0.45,0.16,0.0943452079145888,"3","PPCDC"
0.00023835016798371,2.09340102236093,0.25,0.077,1,"3","DPYSL4"
1.44051656024936e-10,2.08548917116787,1,0.822,3.25297449635511e-06,"3","ARL6IP1"
3.63639354592665e-07,2.07606004632963,0.7,0.346,0.00821170390541157,"3","RNASEH2B"
2.65989315209299e-11,2.07446289883636,0.775,0.331,6.00657071605639e-07,"3","RHNO1"
3.76784056841918e-05,2.0677562149538,0.8,0.486,0.85085375716042,"3","CYP51A1"
0.000131268640331111,2.06768197396088,0.325,0.116,1,"3","PIM2"
6.32789464404296e-12,2.06716255094267,0.6,0.158,1.42896516851778e-07,"3","PPAT"
1.24217749734375e-14,2.06459936611725,0.4,0.049,2.80508522450165e-10,"3","RAD54L"
